file_stem,box_cer,box_wer,doc_cer,doc_wer
3c4954c7-01bc-4a91-b3c3-d6dfbf5b4e11,,,0.25886339937434827,0.5110663983903421
6a01639b-a0e7-413e-8176-9aa227c9f473,,,0.8162544169611308,0.9681274900398407
9d0e702c-b56f-4bc3-9a1c-fef6178c55ce,,,0.15336463223787167,0.3985185185185185
1dd85c01-12c0-411b-af63-afe9c117ffa6,,,0.623062015503876,0.8524590163934426
f41e6e30-d09d-4870-8eb1-d22ad797197a,,,0.14530803223290875,0.39933444259567386
cf0fd562-efc8-4d33-8dd7-98e4cb0f97f2,,,0.27615658362989326,0.30726256983240224
d2bc4159-2a99-4dec-9768-207a7ddc8fc7,,,0.1397712833545108,0.3056768558951965
f92ba449-b0b2-44f3-9f3a-5ffb2f24a726,,,0.7036199095022625,0.9150943396226415
99377359-52dd-4b5d-aecf-00a5098f8fff,,,0.0618123624724945,0.26359832635983266
d8838650-303d-47de-9a8c-62a5c7e153e7,,,1.0,1.0
0c7d6b37-2f8f-4346-87fb-ad04fb588560,,,0.191044776119403,0.43478260869565216
